"","V1","V2","V3","V4"
"1",13,1,17,10
"2",21,12,18,19
"3",2,17,21,16
"4",20,24,6,7
"5",9,19,10,25
"6",23,16,4,23
"7",19,2,8,15
"8",17,22,24,21
"9",24,20,16,11
"10",25,9,11,14
"11",7,10,25,13
"12",10,15,22,8
"13",14,18,9,4
"14",22,5,23,5
"15",16,11,1,9
"16",18,14,14,1
"17",6,23,19,3
"18",3,21,3,12
"19",4,3,15,22
"20",11,6,2,18
"21",12,25,13,17
"22",5,13,7,20
"23",8,4,5,2
"24",1,8,12,6
"25",15,7,20,24
