"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",14,5,11,21,4,19,26,28,2,18,27,13
"2",2,21,4,27,19,9,12,27,17,28,25,17
"3",30,15,9,16,14,21,1,9,30,16,30,21
"4",18,27,8,11,10,8,10,11,1,20,7,2
"5",17,25,20,9,15,3,25,26,26,10,24,28
"6",6,24,7,13,1,22,15,20,7,4,13,27
"7",16,17,3,30,12,30,22,1,10,11,15,5
"8",28,28,15,23,25,28,7,23,15,7,23,9
"9",5,19,17,22,3,4,3,6,21,24,16,7
"10",10,12,13,2,8,29,20,24,24,26,8,20
"11",19,7,5,10,29,25,14,5,19,23,21,29
"12",22,2,2,5,6,5,6,18,13,12,19,19
"13",29,8,22,8,2,10,27,4,16,8,10,15
"14",3,13,27,7,11,26,9,15,18,1,26,11
"15",9,30,1,19,27,12,28,16,29,17,11,14
"16",15,4,30,14,26,6,11,21,25,29,12,10
"17",27,14,10,24,21,2,24,14,11,25,4,26
"18",24,6,6,17,16,13,18,29,20,2,1,6
"19",23,23,18,4,17,23,30,17,5,30,18,8
"20",26,11,23,28,7,16,17,19,28,22,22,1
"21",7,1,21,18,18,27,8,7,6,21,2,16
"22",1,16,24,12,30,20,23,25,14,13,6,3
"23",20,20,28,20,28,7,19,8,3,3,20,18
"24",21,26,29,25,5,24,13,13,22,14,3,22
"25",12,10,19,29,13,11,4,22,4,9,9,30
"26",11,29,25,15,9,14,21,3,12,27,28,25
"27",4,3,16,26,22,18,29,10,23,6,17,24
"28",13,22,12,3,20,15,5,2,27,5,5,12
"29",25,18,26,6,23,17,2,30,9,19,14,23
"30",8,9,14,1,24,1,16,12,8,15,29,4
