"","V1","V2","V3"
"1",15,1,9
"2",8,20,12
"3",9,5,6
"4",7,2,17
"5",5,7,11
"6",3,3,4
"7",14,14,10
"8",10,13,14
"9",6,12,1
"10",18,11,18
"11",2,17,8
"12",19,16,5
"13",4,15,19
"14",17,8,2
"15",1,9,15
"16",20,4,13
"17",11,19,3
"18",13,10,7
"19",12,6,20
"20",16,18,16
