"","V1","V2"
"1",1,9
"2",5,5
"3",19,6
"4",15,18
"5",2,16
"6",18,15
"7",6,19
"8",8,14
"9",3,3
"10",7,7
"11",17,11
"12",16,2
"13",10,10
"14",14,8
"15",11,17
"16",13,13
"17",9,1
"18",4,12
"19",12,4
