"","V1","V2","V3","V4"
"1",6,24,10,17
"2",7,4,5,2
"3",12,14,22,1
"4",8,13,16,11
"5",24,12,19,16
"6",5,8,23,18
"7",4,16,7,9
"8",18,9,8,4
"9",20,2,21,8
"10",23,18,12,3
"11",17,23,24,12
"12",3,11,2,21
"13",10,7,15,6
"14",22,6,3,13
"15",16,5,17,20
"16",19,15,6,19
"17",1,3,13,14
"18",11,19,4,15
"19",9,17,20,24
"20",13,1,9,23
"21",2,20,18,5
"22",21,21,14,22
"23",14,10,11,10
"24",15,22,1,7
