"","V1","V2"
"1",16,15
"2",18,19
"3",12,1
"4",19,3
"5",1,9
"6",10,7
"7",9,20
"8",4,13
"9",2,18
"10",14,10
"11",6,16
"12",15,5
"13",5,6
"14",20,12
"15",11,14
"16",13,17
"17",8,4
"18",7,11
"19",3,2
"20",17,8
