"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",25,2,11,12,2,24,15,14,12,4,10,24,1,10
"2",14,28,25,8,29,9,8,16,18,22,7,7,3,6
"3",7,30,19,20,15,12,23,30,13,25,1,27,24,17
"4",17,18,29,16,21,4,30,20,9,7,13,10,30,30
"5",16,13,8,24,5,18,29,2,17,23,21,26,29,7
"6",1,22,6,9,3,3,17,7,3,14,6,16,22,13
"7",21,19,30,15,8,29,10,3,22,29,5,19,17,21
"8",3,16,4,7,17,28,9,29,14,2,24,3,18,16
"9",5,14,26,25,6,14,5,22,2,8,15,25,6,20
"10",24,10,20,10,27,19,16,24,1,27,30,13,27,14
"11",19,11,10,5,26,15,2,17,21,6,4,28,20,27
"12",28,9,16,27,10,5,11,28,20,10,8,14,25,2
"13",27,15,27,6,16,6,25,9,27,16,26,29,5,15
"14",6,1,22,11,7,10,14,13,25,18,20,1,26,26
"15",12,3,1,1,20,7,22,21,11,30,16,20,16,5
"16",30,7,7,13,23,11,4,1,8,19,12,9,10,18
"17",20,17,13,18,1,2,1,23,28,26,18,4,12,12
"18",22,20,21,28,18,16,21,6,6,3,3,2,13,8
"19",10,12,15,4,11,26,28,11,5,24,9,5,7,23
"20",26,24,5,22,28,25,24,12,24,11,17,6,23,19
"21",23,27,3,29,12,8,7,15,7,21,25,22,19,24
"22",2,8,24,30,25,27,26,18,26,20,11,18,15,11
"23",8,26,9,14,9,13,27,19,23,5,29,12,9,3
"24",15,5,2,23,14,20,18,26,30,15,2,11,4,25
"25",9,25,17,3,19,21,6,5,29,9,14,21,28,9
"26",13,4,28,21,13,23,3,10,10,13,27,8,21,4
"27",18,23,14,17,24,30,13,27,4,17,19,30,8,1
"28",29,29,23,2,4,22,20,25,16,12,22,17,14,28
"29",4,21,12,26,22,17,12,8,19,28,28,15,2,29
"30",11,6,18,19,30,1,19,4,15,1,23,23,11,22
