"","V1","V2","V3"
"1",9,15,21
"2",5,28,13
"3",17,27,17
"4",13,30,25
"5",11,13,23
"6",18,16,1
"7",22,17,26
"8",8,2,6
"9",25,3,24
"10",16,8,30
"11",20,22,22
"12",3,24,19
"13",29,23,10
"14",15,21,7
"15",14,4,11
"16",6,7,16
"17",7,20,29
"18",4,12,4
"19",2,5,27
"20",10,25,2
"21",12,10,14
"22",24,14,12
"23",1,18,9
"24",30,11,20
"25",26,19,15
"26",19,1,18
"27",21,9,8
"28",27,26,28
"29",28,6,3
"30",23,29,5
