"","V1","V2","V3"
"1",22,15,16
"2",10,1,18
"3",21,18,7
"4",14,12,23
"5",4,3,8
"6",19,11,3
"7",20,4,21
"8",9,13,6
"9",3,21,4
"10",15,9,9
"11",17,2,5
"12",1,14,12
"13",6,10,14
"14",5,17,17
"15",16,20,13
"16",11,23,10
"17",18,22,19
"18",13,16,1
"19",23,7,11
"20",8,19,22
"21",7,6,2
"22",12,5,15
"23",2,8,20
