"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",11,16,1,10,10,11,1,12,14,8,11,14
"2",13,5,3,9,15,12,9,2,3,12,2,10
"3",3,4,10,12,4,10,7,16,10,4,1,12
"4",15,9,15,15,16,2,6,10,11,2,8,8
"5",2,14,12,8,11,4,8,3,15,10,3,2
"6",12,15,11,13,3,13,11,4,6,5,12,4
"7",4,11,14,3,14,14,10,13,9,13,14,11
"8",5,7,9,14,8,3,3,5,4,15,13,15
"9",6,6,4,2,6,9,5,1,12,3,15,6
"10",14,2,13,5,2,7,13,6,13,11,10,13
"11",1,10,2,7,1,1,12,11,1,7,9,9
"12",9,13,8,1,12,8,16,7,5,1,5,16
"13",8,1,16,6,9,15,2,9,2,6,7,3
"14",7,8,5,16,7,16,15,8,16,16,6,7
"15",16,12,7,4,5,6,4,14,7,14,4,5
"16",10,3,6,11,13,5,14,15,8,9,16,1
