"","V1","V2"
"1",13,13
"2",20,18
"3",24,8
"4",16,16
"5",11,4
"6",5,21
"7",1,17
"8",18,25
"9",8,24
"10",9,11
"11",14,7
"12",27,20
"13",3,26
"14",6,14
"15",17,1
"16",12,28
"17",15,22
"18",28,12
"19",19,10
"20",22,23
"21",7,6
"22",21,5
"23",26,3
"24",10,19
"25",25,27
"26",23,15
"27",2,9
"28",4,2
