"","V1","V2","V3","V4"
"1",3,3,12,11
"2",4,13,7,13
"3",13,11,13,9
"4",10,14,4,6
"5",6,12,11,1
"6",1,9,9,7
"7",14,8,6,4
"8",12,4,3,12
"9",9,7,10,14
"10",2,6,2,3
"11",7,10,1,10
"12",8,5,14,5
"13",5,1,5,8
"14",11,2,8,2
