"","V1","V2","V3"
"1",15,17,7
"2",11,10,5
"3",6,5,6
"4",13,12,1
"5",12,4,12
"6",17,14,14
"7",16,2,4
"8",5,11,18
"9",8,9,13
"10",1,13,8
"11",2,3,15
"12",14,6,17
"13",7,15,3
"14",9,1,9
"15",4,18,11
"16",3,7,2
"17",18,8,10
"18",10,16,16
