"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",16,30,5,14,19,16,8,1,6,8,8,30,19
"2",14,20,25,28,26,6,5,16,17,29,9,23,26
"3",13,10,6,10,13,30,27,5,13,30,21,18,6
"4",11,15,18,9,16,12,20,30,27,4,2,28,27
"5",18,17,27,20,20,25,26,25,5,25,4,11,8
"6",21,8,20,6,24,22,3,3,16,18,1,5,13
"7",1,13,29,18,4,28,10,6,22,12,6,17,21
"8",25,28,15,7,5,10,29,23,20,16,7,21,4
"9",26,3,10,19,21,24,4,24,18,1,19,20,23
"10",15,9,21,23,3,15,28,19,2,7,24,7,25
"11",30,24,22,13,30,29,21,17,30,6,15,13,12
"12",4,22,14,5,23,26,16,10,4,15,27,22,29
"13",5,7,19,30,17,20,9,27,12,17,25,27,5
"14",10,18,9,1,2,21,6,15,8,3,14,10,2
"15",6,25,23,21,9,4,24,4,15,2,18,24,11
"16",2,14,11,8,29,3,23,26,10,22,16,6,20
"17",12,1,30,15,22,11,18,13,19,13,30,3,1
"18",24,27,17,24,28,13,11,7,1,23,20,16,3
"19",23,21,28,11,10,7,2,29,7,10,28,15,16
"20",27,19,1,17,18,9,25,2,21,19,26,9,24
"21",29,4,26,2,11,17,22,12,9,21,12,26,22
"22",7,2,2,16,7,8,15,21,3,27,3,19,15
"23",22,16,12,25,1,23,19,14,26,26,29,29,14
"24",20,26,4,26,8,27,17,28,14,14,13,4,28
"25",8,5,8,27,27,18,30,9,25,9,10,14,17
"26",17,6,16,12,6,1,7,8,29,24,17,12,30
"27",28,12,13,29,14,2,14,11,11,5,5,2,10
"28",9,29,24,4,15,19,13,22,23,28,22,1,18
"29",3,23,7,22,12,14,1,18,28,20,11,8,7
"30",19,11,3,3,25,5,12,20,24,11,23,25,9
