"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",13,10,4,12,14,5,12,5,15,5,8,4,15,6,14
"2",2,4,15,15,10,9,1,2,1,9,9,1,8,7,11
"3",6,6,14,11,3,8,13,13,7,6,2,11,13,16,15
"4",5,2,2,8,5,2,3,6,16,15,7,12,10,11,7
"5",7,15,8,3,2,14,8,4,5,14,4,6,16,4,9
"6",12,14,11,10,12,12,2,14,14,12,3,14,5,8,12
"7",10,1,1,9,8,11,11,10,6,13,15,8,1,1,16
"8",8,3,13,4,13,15,10,7,13,3,5,5,2,14,6
"9",16,7,12,1,11,1,14,9,2,10,6,13,9,3,5
"10",3,11,7,14,7,3,7,11,9,1,1,7,3,2,3
"11",4,8,3,6,15,13,6,12,3,2,12,16,14,9,8
"12",9,16,16,13,16,6,9,8,8,16,16,9,11,12,1
"13",1,13,5,2,9,7,16,16,11,11,11,2,7,13,10
"14",15,5,10,7,4,10,4,15,12,7,14,3,12,5,2
"15",11,9,6,16,1,16,15,1,10,8,10,15,6,10,4
"16",14,12,9,5,6,4,5,3,4,4,13,10,4,15,13
