"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",15,10,11,1,7,15,8,7,13,15,7,16
"2",1,13,9,10,1,11,1,15,8,8,6,14
"3",10,14,15,13,9,2,3,9,14,12,15,6
"4",6,9,4,12,6,4,9,3,15,1,2,12
"5",16,7,8,8,13,1,7,16,2,11,1,9
"6",14,5,6,15,8,14,2,6,6,3,9,2
"7",8,8,3,14,3,12,12,11,1,14,14,11
"8",4,4,12,2,5,3,5,5,4,6,13,10
"9",3,11,10,11,14,6,13,4,5,16,8,1
"10",2,6,7,7,12,16,16,8,16,7,16,8
"11",5,2,2,4,10,8,4,12,12,13,5,3
"12",9,3,13,16,15,7,11,13,11,4,10,15
"13",7,15,14,5,11,13,10,10,3,2,3,5
"14",11,16,1,6,16,9,6,1,7,9,12,13
"15",13,12,5,3,4,5,14,14,10,5,11,4
"16",12,1,16,9,2,10,15,2,9,10,4,7
