"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",2,2,12,15,2,14,15,21,3,11,17,22,22,2,5
"2",21,5,23,11,12,2,14,18,16,3,13,2,4,3,20
"3",7,6,18,19,20,6,6,10,6,14,15,15,6,9,14
"4",8,14,11,17,5,20,3,22,20,10,8,8,2,12,22
"5",9,7,2,2,8,3,20,12,1,8,10,13,24,20,18
"6",1,9,1,13,24,24,1,6,13,24,1,11,12,1,17
"7",12,21,4,23,11,16,8,1,2,7,24,1,8,5,13
"8",15,4,7,8,16,17,4,13,8,20,9,3,20,11,3
"9",10,1,13,9,21,9,19,23,23,23,23,6,7,21,10
"10",4,12,9,5,15,19,13,3,11,2,14,18,3,22,9
"11",23,18,5,4,22,13,12,20,7,13,18,9,13,15,19
"12",3,11,21,22,10,18,21,15,14,18,19,4,17,16,15
"13",6,19,16,3,4,5,10,5,18,17,11,5,14,4,4
"14",11,24,22,7,1,11,2,9,12,1,22,17,19,13,23
"15",13,13,15,24,17,1,11,24,9,16,2,24,18,24,24
"16",14,17,20,6,7,22,17,19,4,21,4,16,9,7,11
"17",18,16,3,14,6,4,5,14,15,19,20,21,5,19,7
"18",17,15,8,18,14,10,18,4,21,22,16,14,21,6,21
"19",19,8,10,21,3,8,16,8,10,5,3,7,11,14,8
"20",20,10,14,1,19,21,24,11,19,9,21,23,10,8,1
"21",5,22,6,12,18,7,22,17,17,6,6,20,16,10,12
"22",24,23,24,16,13,12,23,7,5,15,7,10,1,23,2
"23",16,20,19,20,23,23,9,16,24,4,12,12,23,18,6
"24",22,3,17,10,9,15,7,2,22,12,5,19,15,17,16
