"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",5,22,17,9,6,12,12,15,21,9,10,20
"2",3,24,9,7,24,24,16,2,14,21,4,1
"3",16,8,7,12,13,15,8,19,17,20,6,14
"4",12,5,23,5,21,7,4,9,22,15,1,17
"5",8,10,14,1,11,19,1,17,8,8,2,3
"6",20,11,15,3,16,11,20,4,3,22,11,22
"7",23,21,16,14,18,3,2,14,11,19,14,8
"8",17,6,20,24,7,8,13,16,13,24,21,2
"9",2,13,4,15,1,16,3,13,1,23,22,18
"10",21,14,12,20,2,9,5,3,19,6,7,6
"11",13,19,5,2,17,17,14,7,20,2,20,9
"12",1,12,21,17,15,2,19,20,24,1,5,11
"13",22,9,2,10,8,22,22,11,23,13,15,4
"14",18,18,6,19,9,4,15,10,7,12,3,19
"15",4,4,10,11,14,5,9,5,4,10,19,7
"16",24,3,13,18,19,18,17,23,18,11,23,21
"17",10,20,1,23,20,13,11,22,2,14,9,5
"18",11,2,18,16,4,20,18,8,6,18,8,10
"19",7,17,22,22,12,21,7,6,16,17,16,23
"20",15,23,24,13,10,14,24,1,9,7,24,13
"21",19,15,19,8,23,23,10,18,5,5,17,15
"22",14,1,3,6,5,1,6,24,10,3,12,24
"23",6,7,8,21,22,10,23,12,12,4,13,16
"24",9,16,11,4,3,6,21,21,15,16,18,12
