"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",17,9,5,15,11,9,4,22,17,16,22
"2",19,12,16,24,19,4,3,2,12,1,6
"3",6,7,20,16,24,7,20,24,4,13,9
"4",5,10,2,22,8,20,9,5,6,7,15
"5",16,21,22,10,17,21,11,23,14,5,14
"6",1,2,18,12,15,14,2,10,1,4,20
"7",3,11,23,1,5,24,1,20,24,20,1
"8",9,17,6,6,9,15,23,21,8,2,7
"9",4,13,8,11,20,12,13,14,16,10,3
"10",21,1,1,5,21,11,7,16,7,23,12
"11",15,23,4,17,16,16,16,3,2,19,2
"12",18,15,15,4,6,5,14,17,3,9,19
"13",8,5,12,7,1,18,15,1,15,24,21
"14",23,19,11,14,2,22,5,12,5,15,8
"15",10,16,17,20,22,17,8,15,22,18,18
"16",24,18,3,8,23,1,19,7,21,6,23
"17",14,8,9,2,18,23,22,9,11,14,17
"18",7,22,13,3,13,8,6,4,20,12,10
"19",12,24,24,23,3,10,24,13,13,11,24
"20",13,6,7,18,4,6,12,11,23,3,11
"21",20,14,19,13,7,13,21,6,18,21,13
"22",11,4,21,9,10,2,10,8,9,17,4
"23",2,20,10,19,14,3,17,19,10,22,16
"24",22,3,14,21,12,19,18,18,19,8,5
