"","V1","V2","V3"
"1",11,2,19
"2",21,1,6
"3",19,21,9
"4",16,14,3
"5",2,8,21
"6",12,9,5
"7",17,12,14
"8",1,15,11
"9",5,11,8
"10",4,3,15
"11",9,24,13
"12",18,5,24
"13",3,22,4
"14",15,23,22
"15",8,13,23
"16",13,18,16
"17",22,16,20
"18",20,10,17
"19",23,19,1
"20",10,17,7
"21",24,7,12
"22",6,20,18
"23",14,4,10
"24",7,6,2
