"","V1","V2","V3","V4","V5"
"1",18,23,21,13,4
"2",24,16,12,22,6
"3",6,8,13,14,24
"4",21,12,23,18,12
"5",20,6,1,5,1
"6",12,22,11,4,11
"7",3,10,18,1,3
"8",16,7,16,20,9
"9",17,18,4,2,15
"10",5,17,24,9,8
"11",7,13,9,6,13
"12",14,1,14,8,5
"13",9,20,8,19,2
"14",4,24,2,21,20
"15",10,5,22,3,21
"16",15,14,6,24,23
"17",23,9,7,10,17
"18",11,11,3,15,7
"19",13,15,19,11,18
"20",1,4,5,12,10
"21",19,3,10,17,19
"22",2,19,15,16,16
"23",8,2,20,23,14
"24",22,21,17,7,22
