"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",1,3,1,1,1,3,2,1,3,1,2,3,1
"2",1,2,2,3,2,1,3,3,2,1,1,2,1
"3",2,3,3,1,1,1,1,1,2,1,3,2,3
"4",1,3,2,3,3,3,1,2,1,3,3,3,3
"5",2,1,2,3,1,2,1,3,3,1,1,3,2
"6",1,3,2,1,2,2,2,2,3,1,3,1,2
"7",2,2,1,2,2,2,1,2,2,3,3,3,1
"8",3,2,3,3,2,1,1,1,3,3,2,3,2
"9",2,2,3,2,3,2,3,2,3,1,2,2,3
"10",1,1,3,1,3,2,1,1,1,3,1,1,1
"11",2,2,3,3,1,3,1,2,1,2,1,1,1
"12",3,3,1,3,1,2,3,1,2,3,1,3,3
"13",2,3,3,2,2,3,2,3,3,3,1,2,1
"14",3,1,1,3,3,3,2,2,2,1,2,2,1
"15",2,2,1,1,2,3,3,3,3,2,1,1,3
"16",2,3,2,2,3,1,3,1,1,2,2,3,1
"17",3,2,3,1,3,1,2,3,2,2,3,3,1
"18",3,3,1,1,3,1,1,2,3,2,1,2,2
"19",3,1,2,2,1,2,3,1,3,2,3,1,1
"20",1,1,2,2,2,3,1,1,2,2,2,2,3
"21",1,3,3,3,3,2,3,3,2,2,2,1,2
"22",3,2,2,2,3,3,2,1,2,1,1,1,2
"23",3,3,1,2,2,1,1,3,1,1,2,1,3
"24",3,2,2,1,1,2,2,3,1,3,2,2,3
"25",1,2,1,2,1,3,3,3,1,3,3,2,2
"26",3,1,3,1,2,3,3,2,1,1,3,3,2
"27",1,1,1,3,3,1,2,3,3,3,3,1,3
"28",2,1,2,1,1,1,3,2,2,3,2,1,2
"29",2,1,1,3,2,2,2,1,1,2,3,2,2
"30",1,1,3,2,1,1,2,2,1,2,1,3,3

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
