"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",1,1,2,3,2,3,3,3,2,2,3,2,1,2
"2",2,2,2,1,3,1,2,2,1,2,1,2,1,2
"3",1,1,2,3,2,1,1,2,1,1,2,3,3,2
"4",3,3,3,1,3,3,2,3,3,3,2,3,3,2
"5",3,1,2,2,1,2,2,2,3,3,2,2,2,1
"6",2,2,2,1,1,3,1,1,3,3,3,1,1,1
"7",1,2,1,1,2,1,3,3,1,3,2,1,2,1
"8",3,1,3,2,2,3,3,1,1,2,1,1,2,3
"9",3,2,2,3,2,1,2,1,2,3,1,1,1,3
"10",3,3,1,3,1,2,2,2,2,3,3,3,1,1
"11",1,3,3,1,2,2,3,2,3,3,1,2,3,3
"12",2,1,2,1,2,2,2,1,2,1,3,3,2,3
"13",2,2,3,2,2,3,2,2,1,2,3,3,3,1
"14",3,2,3,1,3,2,1,3,2,2,1,3,2,1
"15",1,2,1,2,3,1,1,2,2,3,3,2,2,3
"16",3,3,1,2,2,3,1,2,2,1,2,1,1,2
"17",1,1,1,1,3,3,2,1,2,1,1,2,3,1
"18",1,3,2,3,3,3,1,3,1,3,1,3,2,3
"19",2,3,3,3,3,1,3,1,2,1,2,2,2,1
"20",1,1,3,3,3,2,1,2,3,2,2,1,1,1
"21",1,3,3,3,1,2,2,1,1,1,3,1,2,2
"22",2,1,1,2,3,2,3,1,1,3,2,3,1,2
"23",3,1,3,1,1,1,3,3,1,1,3,3,1,3
"24",3,2,1,3,1,2,1,1,1,2,2,2,3,3
"25",2,3,2,1,1,3,3,2,2,2,2,1,3,3
"26",2,3,1,2,2,2,1,3,1,1,1,2,1,1
"27",3,2,2,2,3,2,3,3,3,1,3,1,3,2
"28",2,1,3,2,1,1,1,3,2,3,1,1,3,2
"29",2,2,1,3,1,3,3,2,3,1,1,3,2,2
"30",1,2,3,2,1,3,2,3,3,1,2,2,1,3
"31",3,3,1,1,2,1,1,1,3,2,3,2,2,2
"32",1,3,2,2,1,1,3,1,3,2,1,3,3,1
"33",2,1,1,3,3,1,2,3,3,2,3,1,3,3

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
