"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",2,2,3,1,1,1,1,3,3
"2",2,1,3,1,3,3,2,3,1
"3",2,1,3,2,2,2,3,2,1
"4",2,1,2,3,2,2,2,2,3
"5",3,1,1,1,1,1,3,2,3
"6",1,2,1,1,3,1,2,3,2
"7",1,1,3,3,2,1,3,3,2
"8",2,3,2,1,2,3,1,2,2
"9",1,3,1,3,3,3,1,2,1
"10",2,3,1,3,1,1,2,1,1
"11",1,3,2,1,1,2,3,3,1
"12",1,2,1,3,1,2,3,2,3
"13",1,3,2,2,1,1,2,2,2
"14",3,2,3,3,2,2,2,3,1
"15",3,3,3,2,1,2,1,1,1
"16",3,3,1,2,2,3,2,3,3
"17",1,1,1,1,2,3,1,1,3
"18",1,1,2,2,3,2,1,3,3
"19",2,2,1,2,1,3,3,3,1
"20",1,2,2,3,2,1,1,1,1
"21",1,1,3,2,1,3,2,1,2
"22",2,1,1,2,3,1,1,2,2
"23",3,2,3,1,2,3,3,2,2
"24",3,2,1,2,2,2,1,1,2
"25",2,2,2,1,1,2,2,1,2
"26",2,2,3,3,3,3,3,1,3
"27",2,3,2,2,2,1,3,1,3
"28",3,1,2,3,1,3,1,3,2
"29",1,3,3,1,3,2,2,1,3
"30",3,2,2,2,3,3,2,2,1
"31",3,1,2,1,3,1,3,1,1
"32",3,3,1,3,3,2,3,3,2
"33",3,3,3,3,3,1,1,2,3

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
