"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",4,1,4,4,1,1,2,2,1,2,3,3,1,4,3
"2",4,3,2,3,4,4,2,1,3,4,3,2,2,1,4
"3",2,4,3,4,1,4,3,2,4,1,2,1,3,1,4
"4",2,1,4,1,3,1,2,1,4,4,4,1,4,2,1
"5",2,3,2,2,2,2,4,2,1,3,3,4,3,2,3
"6",3,1,3,2,2,4,1,1,2,2,1,3,4,1,4
"7",4,2,3,3,4,3,3,2,1,3,2,4,4,2,1
"8",2,3,4,3,3,4,3,4,3,2,4,4,2,4,3
"9",1,3,1,1,4,2,1,1,4,2,2,1,4,4,3
"10",1,4,4,3,4,1,1,4,2,1,3,4,3,2,2
"11",1,2,4,1,1,3,4,3,3,1,4,3,4,1,3
"12",2,1,1,1,4,4,4,2,2,3,2,2,2,3,2
"13",4,3,3,4,3,1,4,4,2,4,2,3,4,3,3
"14",1,2,2,4,3,1,1,3,1,3,1,1,2,1,4
"15",4,1,1,3,2,3,2,3,2,1,1,1,3,3,3
"16",4,4,4,2,1,2,4,4,4,3,1,1,2,3,4
"17",3,2,1,4,2,4,4,1,4,1,3,4,2,3,1
"18",3,2,4,4,2,2,2,4,3,3,2,2,3,1,2
"19",1,1,3,3,3,3,4,3,4,2,3,2,1,2,2
"20",3,3,2,4,1,3,3,1,2,2,4,1,1,2,2
"21",1,3,1,2,2,1,3,2,3,1,1,2,1,2,1
"22",3,4,1,3,1,4,1,3,1,3,4,2,4,4,1
"23",2,2,3,2,4,2,2,4,1,1,4,2,1,3,4
"24",1,4,3,1,2,3,2,1,1,4,1,3,2,4,2
"25",3,2,2,2,4,1,3,3,4,4,1,3,3,4,2
"26",4,4,2,1,3,2,1,2,3,2,4,3,3,3,1
"27",2,1,2,2,1,3,1,4,3,4,2,4,1,4,1
"28",3,4,1,1,3,2,3,3,2,4,3,4,1,1,4

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
