"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,2,3,2,1,1,1,3,3,3,2
"2",1,3,1,3,2,2,3,1,3,1,1
"3",1,1,1,1,1,2,2,2,1,1,2
"4",2,3,1,1,3,1,2,3,1,3,3
"5",1,3,3,1,3,1,2,2,3,1,3
"6",3,3,3,2,3,2,3,3,3,2,1
"7",1,3,2,2,2,1,1,3,2,1,3
"8",2,1,3,1,1,3,3,3,2,2,2
"9",1,1,2,1,2,3,1,1,3,3,2
"10",2,1,3,3,2,2,1,2,3,1,3
"11",2,3,1,2,1,2,3,2,2,3,2
"12",1,1,3,2,3,3,3,1,1,3,3
"13",1,2,1,3,3,3,1,2,2,3,3
"14",3,3,1,2,2,3,1,2,1,2,2
"15",3,2,3,1,2,3,2,3,1,1,1
"16",2,1,1,2,2,3,2,3,2,1,1
"17",2,2,3,3,3,1,3,1,1,1,2
"18",3,1,1,3,1,1,3,3,1,2,3
"19",2,2,1,1,1,1,1,1,3,2,1
"20",2,3,2,3,1,3,2,3,3,3,1
"21",1,2,2,1,2,1,3,2,2,2,1
"22",3,1,3,1,3,2,1,2,2,3,1
"23",3,1,1,2,3,1,1,1,2,1,1
"24",3,2,2,3,1,2,1,3,1,1,2
"25",3,2,1,3,3,3,2,1,3,2,2
"26",3,2,1,1,2,2,3,3,3,3,3
"27",3,3,2,1,1,3,3,1,2,1,3
"28",3,1,2,2,1,1,2,2,3,2,3
"29",1,2,2,2,1,2,2,1,1,3,1
"30",1,1,2,3,3,2,2,3,2,2,2
"31",1,3,3,3,1,3,1,2,1,2,1
"32",2,2,3,2,2,2,2,1,2,2,3
"33",3,3,3,3,2,1,2,1,2,3,2
"34",2,2,2,2,3,3,3,2,3,1,2
"35",2,1,2,3,2,1,3,2,1,3,1
"36",2,3,2,1,3,2,1,1,1,2,3

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
