"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",2,1,2,1,1,2,3,2,3,1,1,1,1
"2",1,3,3,1,3,3,1,2,3,2,3,1,3
"3",2,2,3,2,3,2,2,3,3,3,1,2,3
"4",3,1,2,3,3,1,2,1,3,2,2,2,1
"5",3,3,1,3,1,3,3,3,2,2,1,1,3
"6",1,1,2,3,3,3,1,3,1,3,1,3,2
"7",2,2,2,2,2,1,1,3,2,2,3,1,1
"8",3,2,3,1,1,1,1,3,1,1,2,2,2
"9",3,1,1,1,2,3,2,2,2,3,3,2,2
"10",1,2,2,3,2,2,3,1,1,1,3,2,3
"11",1,3,1,2,2,1,2,1,3,1,1,1,2
"12",2,2,1,1,3,2,3,1,2,2,2,3,2
"13",2,3,3,3,2,3,2,2,1,1,2,3,1
"14",1,1,3,2,1,1,3,2,2,3,2,3,3
"15",3,3,1,2,1,2,1,1,1,3,3,3,1

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
