"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",1,2,1,2,1,2,3,3,2,2,2,3,2
"2",2,3,3,2,3,3,2,3,1,2,1,3,3
"3",3,3,2,3,1,3,1,2,1,1,1,3,2
"4",1,1,1,1,3,3,1,1,2,1,3,3,1
"5",1,2,3,2,3,2,1,2,3,2,1,2,1
"6",2,2,3,3,2,3,1,3,2,3,3,2,2
"7",3,3,1,2,3,1,2,2,2,3,3,2,2
"8",3,2,2,1,1,2,2,3,2,1,3,1,3
"9",3,2,1,2,2,3,1,1,3,3,2,1,3
"10",2,1,3,2,2,3,3,2,2,1,1,1,1
"11",1,3,3,1,1,3,2,2,1,3,2,1,1
"12",3,1,1,3,3,2,3,3,1,3,1,1,1
"13",2,1,2,1,3,2,2,2,3,3,2,3,2
"14",2,1,1,1,1,1,1,3,3,2,1,1,2
"15",2,3,2,3,3,1,1,1,2,2,2,1,3
"16",1,2,1,3,2,1,2,2,3,1,1,3,3
"17",2,3,1,3,1,2,2,1,3,1,2,2,1
"18",1,1,3,3,2,2,2,1,1,2,3,1,2
"19",2,2,2,2,1,1,3,1,1,3,3,3,1
"20",1,3,2,1,2,2,3,1,2,3,1,2,3
"21",3,2,3,1,3,1,3,1,1,1,2,2,2
"22",3,3,3,1,2,1,3,3,3,2,3,3,1
"23",1,1,2,2,2,1,1,3,1,1,2,2,3
"24",3,1,2,3,1,3,3,2,3,2,3,2,3

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
