"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,2,2,3,2,2,2,1,3,3,1
"2",3,3,1,3,2,3,3,2,2,1,1
"3",2,1,2,3,3,2,3,2,1,3,2
"4",2,2,3,1,1,1,3,1,3,1,1
"5",3,2,3,1,3,1,1,2,2,3,3
"6",3,1,3,3,1,2,1,3,1,2,1
"7",3,3,3,2,3,3,3,3,3,1,2
"8",2,3,2,2,1,2,3,1,2,2,3
"9",2,3,1,3,3,1,2,3,3,2,3
"10",1,2,2,3,1,1,1,3,2,1,2
"11",2,2,1,2,3,3,1,1,1,3,1
"12",3,3,2,1,2,1,1,1,1,2,2
"13",3,1,1,2,1,1,2,2,1,1,3
"14",1,3,1,2,1,2,1,2,3,3,2
"15",2,2,3,2,2,3,2,2,2,2,2
"16",1,1,2,1,3,3,2,2,3,2,1
"17",1,1,3,2,2,1,3,3,2,3,1
"18",1,1,1,1,3,2,2,1,2,1,2
"19",1,3,3,3,1,3,2,1,1,3,3
"20",2,1,2,1,2,3,1,3,3,1,3
"21",1,2,1,1,2,2,3,3,1,2,3

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
