"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",2,1,2,3,3,3,2,3
"2",1,1,3,2,1,1,1,3
"3",3,2,1,3,1,1,2,3
"4",2,2,1,3,3,3,3,2
"5",2,1,3,3,1,2,3,2
"6",1,3,2,2,1,3,1,1
"7",2,1,3,3,2,1,2,1
"8",1,3,3,3,2,3,2,3
"9",1,1,1,3,2,2,3,1
"10",2,1,2,2,3,1,1,2
"11",3,1,1,1,1,1,1,1
"12",1,3,3,1,3,1,2,3
"13",2,3,2,1,2,3,3,2
"14",3,1,1,2,3,2,2,3
"15",2,3,1,1,3,2,1,2
"16",3,3,3,2,3,3,1,3
"17",2,2,2,1,1,1,2,3
"18",3,3,2,2,2,1,2,1
"19",2,1,2,1,3,1,3,1
"20",3,3,3,1,1,2,3,1
"21",1,3,1,1,1,2,3,3
"22",2,3,1,2,1,3,2,2
"23",2,2,3,1,1,3,1,3
"24",3,1,2,3,1,3,1,2
"25",1,2,3,3,2,1,1,2
"26",1,2,2,2,1,2,2,2
"27",2,1,1,2,2,3,1,1
"28",1,1,3,2,3,3,3,2
"29",1,3,2,3,3,2,2,2
"30",1,3,1,2,3,1,3,1
"31",3,1,3,1,2,2,2,2
"32",3,3,3,3,3,2,1,1
"33",1,2,2,2,2,1,3,3
"34",3,2,3,1,3,1,3,2
"35",2,2,2,3,1,2,1,1
"36",2,2,3,2,3,2,2,1
"37",3,2,2,1,2,3,2,1
"38",1,1,2,1,2,2,1,3
"39",2,3,3,2,2,2,3,3
"40",3,1,1,1,2,3,3,3
"41",3,2,1,2,2,2,1,2
"42",1,1,1,3,1,3,2,1
"43",1,2,1,1,2,1,2,2
"44",2,3,1,3,2,1,1,3
"45",3,3,2,3,1,1,3,2
"46",1,2,1,1,3,3,1,1
"47",3,2,2,3,3,2,3,3
"48",3,2,3,2,1,3,3,1

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
