"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",4,2,3,3,3,3,4,3,1,3
"2",2,4,3,2,4,3,2,1,1,2
"3",2,3,3,4,2,4,4,4,2,1
"4",3,2,4,1,4,1,1,3,2,2
"5",4,3,3,2,3,1,1,1,4,4
"6",3,1,3,3,1,1,3,2,2,4
"7",1,2,2,4,3,1,2,2,3,1
"8",4,2,1,2,1,2,1,4,1,1
"9",4,3,4,2,1,4,4,2,3,2
"10",2,4,3,4,1,2,1,3,3,3
"11",1,3,1,1,1,3,2,3,2,4
"12",3,3,2,3,3,2,2,4,2,2
"13",2,2,4,3,1,4,2,1,4,3
"14",4,4,1,1,3,4,3,1,2,3
"15",1,4,2,3,4,4,1,4,3,4
"16",2,3,1,3,4,2,3,2,4,1
"17",2,1,1,4,3,4,1,2,1,2
"18",1,1,2,2,4,2,4,2,2,3
"19",4,4,4,4,2,2,2,2,1,4
"20",1,1,4,3,2,3,1,1,2,1
"21",4,1,2,4,1,3,3,4,4,2
"22",3,2,1,4,4,3,4,1,3,4
"23",4,1,3,1,4,4,2,3,4,1
"24",1,2,3,1,2,2,3,1,3,2
"25",1,3,4,4,4,1,3,4,1,3
"26",1,4,1,3,2,1,4,3,4,2
"27",3,1,1,2,2,1,2,4,3,3
"28",3,4,2,1,1,1,4,1,1,1
"29",2,1,4,1,3,2,4,4,4,4
"30",3,3,2,1,2,3,1,2,4,3
"31",3,4,4,2,3,3,3,3,3,1
"32",2,2,2,2,2,4,3,3,1,4

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
