"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,1,1,3,3,2,1,1,2,1,1
"2",3,2,3,2,2,2,3,2,3,2,1
"3",3,2,1,1,3,2,1,2,2,3,2
"4",3,1,3,1,1,3,2,1,3,1,1
"5",2,2,1,2,1,1,2,2,2,1,3
"6",2,2,2,1,2,1,1,3,3,2,2
"7",2,3,2,1,3,2,2,2,3,1,2
"8",1,3,2,2,1,1,1,3,2,3,1
"9",3,1,1,3,1,1,1,3,1,1,2
"10",1,1,1,3,2,1,3,2,3,3,1
"11",2,3,1,1,3,3,1,1,1,3,3
"12",3,1,2,2,3,2,1,1,3,2,3
"13",2,2,3,3,3,1,2,1,1,2,2
"14",1,2,2,3,2,2,2,3,1,1,3
"15",1,3,1,2,3,3,3,2,1,1,2
"16",2,3,3,3,2,3,1,3,1,1,1
"17",3,3,2,3,3,1,2,2,2,2,1
"18",2,1,1,1,2,3,2,3,2,2,1
"19",1,3,3,2,1,2,2,3,2,2,2
"20",1,2,2,1,3,3,2,3,3,3,1
"21",1,1,3,1,2,2,3,1,1,3,2
"22",3,1,2,2,2,3,2,2,1,3,3
"23",2,1,3,2,3,1,3,3,3,1,3
"24",3,3,2,1,2,1,3,1,2,1,3
"25",3,3,1,2,2,1,2,1,3,3,2
"26",1,1,3,1,1,1,1,2,1,2,3
"27",1,2,3,2,2,3,1,1,2,1,2
"28",3,3,1,1,1,2,3,3,1,2,1
"29",2,1,2,3,1,3,3,2,2,2,2
"30",1,2,1,3,1,3,3,1,3,2,3
"31",2,2,2,2,1,2,3,1,1,3,1
"32",3,2,3,3,3,3,3,3,2,3,3
"33",2,3,3,3,1,2,1,2,3,3,3

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
