"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",2,1,3,1,2,3,2,1,1,1,1,1,1
"2",2,3,3,1,1,1,3,2,2,3,1,2,2
"3",1,1,2,3,3,2,3,3,3,2,1,3,1
"4",1,3,3,3,3,2,2,2,1,3,2,3,2
"5",1,2,3,2,3,1,3,1,3,3,1,3,3
"6",2,1,2,2,1,1,2,2,1,2,1,3,1
"7",2,1,1,3,3,2,3,1,1,2,3,2,3
"8",3,1,3,1,3,1,2,3,2,3,3,1,3
"9",3,3,2,3,3,2,1,1,3,3,3,1,1
"10",3,1,2,1,3,3,1,3,3,1,2,2,1
"11",1,3,1,3,2,1,3,3,3,1,1,1,3
"12",3,2,3,1,2,2,3,1,2,1,2,3,3
"13",2,1,1,2,3,1,3,2,2,1,2,1,2
"14",3,2,3,3,2,1,2,3,2,2,3,2,1
"15",1,2,1,2,1,2,2,1,2,2,3,1,3
"16",1,1,3,2,2,3,1,1,2,2,1,2,2
"17",3,3,1,2,1,2,1,1,3,1,1,3,2
"18",2,2,1,2,2,1,1,1,3,3,3,2,1
"19",3,3,3,2,3,1,1,2,1,2,2,2,3
"20",2,2,3,3,3,3,1,1,3,2,2,1,2
"21",2,3,2,1,2,2,2,2,3,2,2,1,3
"22",2,1,1,2,2,2,1,3,2,3,2,3,3
"23",1,1,3,1,1,3,1,2,3,2,3,3,3
"24",3,3,2,1,2,1,1,1,1,2,1,1,2
"25",3,3,1,2,3,3,2,3,1,3,1,1,1
"26",3,2,2,3,3,3,3,2,2,1,1,2,3
"27",1,1,2,3,1,1,2,1,3,3,2,2,2
"28",3,3,2,2,1,3,3,3,2,2,3,3,2
"29",2,3,3,3,2,3,3,3,1,3,2,3,1
"30",1,2,1,1,3,1,1,3,1,1,3,3,2
"31",3,1,1,1,2,2,3,2,3,3,3,2,2
"32",1,1,2,2,2,3,3,2,1,3,3,1,3
"33",1,3,1,1,1,3,3,1,1,2,2,2,1
"34",3,2,3,2,1,2,3,2,1,1,3,1,1
"35",2,2,2,1,3,3,2,1,2,3,3,3,2
"36",2,3,3,2,1,3,2,3,3,1,3,2,3
"37",1,2,1,3,1,3,1,2,2,3,2,1,1
"38",1,2,2,2,2,2,2,3,1,1,2,2,2
"39",2,1,3,3,1,2,1,3,2,1,1,1,2
"40",3,2,1,3,2,3,2,2,3,2,1,3,2
"41",3,1,1,3,1,1,2,1,1,1,2,3,3
"42",2,2,2,1,1,1,3,3,3,2,2,1,1
"43",2,2,2,1,1,2,1,3,1,3,1,2,3
"44",1,3,2,3,2,1,1,2,2,1,3,3,1
"45",1,3,1,1,3,2,2,2,2,1,1,2,1

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
