"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,1,3,3,2,2,2,3,3,2,3,2
"2",3,1,2,2,3,3,2,1,1,3,3,1
"3",2,1,2,1,1,2,2,2,1,2,1,3
"4",2,2,3,2,1,1,2,3,3,3,2,1
"5",3,3,1,1,1,2,1,3,1,3,2,2
"6",3,2,2,1,3,3,3,2,3,2,2,2
"7",1,2,2,3,1,2,2,1,2,1,2,1
"8",2,3,3,3,2,3,1,2,1,2,3,1
"9",2,1,1,3,3,2,3,1,3,3,2,3
"10",3,2,1,2,2,2,3,2,1,1,1,1
"11",3,3,1,2,1,1,3,1,2,2,3,3
"12",2,2,2,2,3,2,1,2,2,3,3,2
"13",1,2,1,3,3,1,2,3,1,2,1,2
"14",1,1,1,1,1,1,1,2,3,1,3,1
"15",1,1,3,3,1,3,3,2,2,3,1,2
"16",2,3,2,3,1,3,1,3,3,1,1,3
"17",3,3,3,3,3,1,2,2,2,1,2,3
"18",1,3,3,2,3,2,1,1,3,2,1,1
"19",1,2,3,1,3,3,3,3,1,1,3,3
"20",1,3,2,1,2,1,3,3,2,3,3,1
"21",2,1,2,2,2,1,3,1,1,1,2,2
"22",1,1,1,2,2,3,1,3,2,2,2,3
"23",2,3,1,1,2,3,2,1,2,1,1,2
"24",3,2,3,1,2,1,1,1,3,3,1,3

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
