"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,3,2,1,2,3,1,1,2,2,1
"2",1,2,3,3,3,2,2,1,1,2,1
"3",3,1,1,2,3,1,2,1,2,1,2
"4",3,1,1,3,1,3,2,3,3,2,3
"5",1,3,3,3,1,1,1,2,2,1,3
"6",2,1,3,1,3,3,1,2,1,2,2
"7",2,2,2,2,3,2,1,3,2,3,3
"8",1,3,2,2,1,3,2,3,1,3,2
"9",2,2,3,2,1,3,3,1,3,1,1
"10",2,3,3,1,2,1,2,1,3,3,3
"11",1,1,1,1,1,2,3,2,2,3,1
"12",3,2,2,3,3,1,3,2,3,3,2
"13",3,3,1,2,2,2,3,2,1,2,3
"14",1,2,1,1,2,2,1,3,3,1,2
"15",2,1,2,3,2,1,3,3,1,1,1

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
