"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,1,3,2,3,2,3,3,1,3,1,3
"2",3,3,2,1,1,1,3,2,1,1,3,3
"3",3,1,1,1,3,1,1,3,3,2,2,2
"4",3,2,3,2,2,3,1,3,1,1,1,1
"5",1,1,2,3,2,2,3,3,2,1,2,2
"6",1,2,2,3,3,3,2,1,1,2,3,2
"7",2,2,1,3,2,1,3,2,1,2,2,1
"8",1,1,1,3,1,1,1,1,1,3,1,3
"9",3,3,1,3,2,2,2,3,2,2,3,3
"10",2,1,2,1,1,3,1,2,2,2,1,1
"11",2,3,3,2,1,2,1,1,1,2,2,2
"12",3,3,2,2,3,3,3,1,2,3,2,1
"13",1,3,1,2,3,1,2,2,2,1,1,2
"14",3,2,2,1,2,2,2,2,3,3,1,2
"15",2,2,1,1,3,2,1,1,2,1,3,3
"16",1,3,3,3,3,2,1,2,3,3,3,1
"17",1,3,3,1,2,3,3,1,3,2,1,3
"18",2,2,1,2,1,3,3,3,3,3,3,2
"19",2,1,2,2,2,1,2,1,3,1,3,1
"20",1,2,3,1,1,1,2,3,2,3,2,1
"21",3,1,3,3,1,3,2,2,3,1,2,3

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
