"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",3,2,1,2,3,2,1,1,3,2,2,2,1
"2",2,2,3,2,1,1,3,3,3,3,3,1,1
"3",3,3,3,2,3,3,3,1,3,3,1,3,3
"4",2,3,2,1,3,2,2,2,3,2,3,1,3
"5",1,1,2,3,2,2,3,1,1,2,3,2,1
"6",2,3,3,2,1,2,1,1,1,1,1,2,1
"7",3,3,2,1,2,2,1,3,1,3,3,3,2
"8",2,2,2,2,2,3,1,2,3,1,3,2,2
"9",1,1,3,1,3,2,1,3,2,3,2,2,3
"10",3,3,2,3,1,3,1,1,2,1,2,1,3
"11",1,2,2,1,1,3,2,1,3,3,2,3,1
"12",1,2,3,3,2,1,2,1,1,1,1,1,3
"13",2,1,2,3,3,1,1,2,1,3,1,2,1
"14",3,1,3,1,1,1,2,1,2,2,1,3,1
"15",1,3,1,2,1,2,2,3,1,1,3,3,3
"16",1,3,3,3,1,1,2,2,3,3,2,2,2
"17",3,1,3,2,2,3,2,2,1,2,2,3,2
"18",1,2,2,3,3,3,3,3,2,2,1,3,2
"19",1,2,1,1,2,1,1,2,3,1,1,3,3
"20",3,1,1,1,3,1,1,1,3,3,3,1,2
"21",1,1,2,1,1,2,3,2,3,1,1,1,2
"22",2,2,3,1,3,3,2,3,1,1,1,1,2
"23",3,3,1,3,2,1,3,3,3,2,1,2,2
"24",2,3,1,1,2,3,2,3,2,3,1,2,1
"25",3,1,1,1,1,3,3,2,2,1,3,2,3
"26",3,1,1,3,2,2,2,3,3,1,2,1,1
"27",3,2,2,1,1,1,3,3,1,2,2,2,3
"28",3,2,3,3,3,2,3,2,1,1,3,3,1
"29",1,1,1,2,1,3,1,3,1,2,1,1,2
"30",3,2,2,2,2,2,2,2,2,3,1,1,3
"31",2,2,1,3,1,2,1,2,2,3,2,3,2
"32",1,3,3,2,2,1,1,2,2,2,3,1,1
"33",1,3,1,3,3,3,3,2,1,3,2,1,1
"34",2,2,1,3,3,3,2,1,2,2,3,2,3
"35",1,1,2,2,3,1,2,1,2,1,3,2,2
"36",2,3,3,1,2,2,3,1,2,2,2,1,2
"37",2,1,3,3,1,3,1,3,3,2,3,3,3
"38",2,3,2,2,3,1,3,3,2,1,2,3,1
"39",2,1,1,2,2,1,3,1,1,3,2,3,3

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
