"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",2,3,1,2,3,2,3,3,1,3
"2",2,1,3,2,2,3,2,3,3,2
"3",3,2,1,2,1,3,3,3,3,3
"4",3,2,2,3,3,2,3,1,3,2
"5",3,1,3,1,1,3,3,3,2,2
"6",3,1,1,1,2,2,1,3,3,1
"7",2,1,1,3,3,1,1,1,1,3
"8",1,2,3,1,3,1,3,3,2,1
"9",1,2,2,3,2,2,1,3,2,3
"10",2,1,3,1,2,2,3,1,1,1
"11",1,1,2,2,2,1,3,1,3,2
"12",3,3,2,1,2,3,3,1,1,3
"13",2,2,2,2,1,1,1,3,1,1
"14",3,2,3,3,1,2,2,1,1,1
"15",3,3,1,2,1,1,2,1,2,2
"16",1,2,1,1,2,1,3,2,3,3
"17",2,3,2,1,1,2,1,2,3,2
"18",1,1,1,3,1,2,3,2,1,2
"19",1,1,2,2,3,2,2,1,2,1
"20",1,2,3,2,3,3,1,2,1,2
"21",3,2,1,2,2,1,2,2,1,1
"22",2,2,3,1,3,3,2,1,3,3
"23",2,3,3,3,1,1,3,2,3,1
"24",3,1,3,2,3,1,1,2,2,3
"25",2,3,2,2,2,3,3,2,2,1
"26",1,3,1,3,3,3,2,3,3,1
"27",2,2,1,3,2,3,1,1,2,2
"28",1,3,3,3,2,1,1,3,1,2
"29",3,1,2,3,3,3,1,2,3,1
"30",3,3,2,1,3,1,2,3,1,2
"31",1,3,1,1,1,3,1,1,2,1
"32",1,1,2,1,1,3,2,2,1,3
"33",2,1,2,3,1,1,2,3,2,3
"34",1,3,3,2,1,2,1,1,3,3
"35",2,2,1,1,3,2,2,2,2,2
"36",3,3,3,3,2,2,2,2,2,3

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
