"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,2,2,1,3,1,1,1,3,1,3,3
"2",1,3,3,2,1,1,2,1,2,2,3,2
"3",2,2,3,1,1,2,2,2,1,1,1,1
"4",1,3,2,3,1,2,3,3,2,1,1,1
"5",3,3,1,3,3,2,2,2,2,1,2,3
"6",3,3,1,3,2,1,3,2,1,1,3,2
"7",2,3,2,1,2,2,1,2,2,2,2,3
"8",2,2,2,3,3,1,2,3,1,2,3,3
"9",2,2,1,2,2,3,1,1,2,2,2,1
"10",1,3,3,1,2,3,2,1,1,3,1,3
"11",2,3,3,2,2,3,1,2,3,1,3,1
"12",2,1,1,2,3,2,2,1,1,1,1,2
"13",2,3,1,1,1,1,3,1,3,3,2,2
"14",1,2,1,3,1,3,2,1,3,1,3,1
"15",2,3,2,3,1,3,1,3,1,3,3,2
"16",3,1,3,1,3,3,1,3,2,1,3,2
"17",3,1,1,1,1,3,3,2,1,2,2,1
"18",1,2,1,2,2,2,1,3,1,3,3,3
"19",3,1,3,3,1,1,1,1,1,2,1,3
"20",1,1,1,3,3,1,1,2,2,3,1,1
"21",1,3,1,2,3,3,3,3,3,2,1,3
"22",1,1,2,1,3,2,3,1,1,2,3,1
"23",3,2,2,2,2,2,3,1,2,3,1,2
"24",2,2,3,3,3,3,3,2,2,2,1,2
"25",2,1,1,1,2,1,2,3,2,3,3,1
"26",3,2,3,2,3,1,3,3,1,3,2,1
"27",1,2,3,1,2,1,3,3,2,1,2,3
"28",2,1,3,2,1,2,3,2,3,3,3,3
"29",1,2,2,1,3,3,2,2,3,3,2,2
"30",3,3,2,2,2,1,2,2,3,2,1,1
"31",3,2,1,1,1,2,1,3,3,2,1,2
"32",1,1,2,2,1,1,1,2,1,1,2,2
"33",2,1,2,3,2,3,3,1,3,1,1,3
"34",3,1,2,2,1,3,2,3,2,3,2,3
"35",3,3,3,3,3,2,1,1,3,3,2,1
"36",1,1,3,3,2,2,2,3,3,2,2,2

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
