"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"1",1,3,3,2,1,1,3,2,3,2,2,2,2,2,1,2,1,1,2
"2",2,1,2,1,1,1,1,3,2,1,3,3,3,3,2,2,1,3,2
"3",1,3,1,2,3,1,3,1,2,3,1,3,3,3,2,1,2,1,3
"4",3,2,3,3,1,2,2,3,3,1,2,3,3,2,3,1,2,1,3
"5",3,1,2,2,2,1,2,1,1,2,3,1,3,2,2,3,2,1,1
"6",3,3,2,1,3,2,3,1,3,2,3,1,2,3,3,2,3,2,3
"7",1,2,1,1,2,3,1,3,3,2,1,3,1,2,2,2,3,1,1
"8",2,3,3,3,2,3,3,1,3,1,2,2,3,3,2,3,3,3,1
"9",1,3,2,3,1,3,1,3,1,3,1,1,2,3,1,3,2,2,3
"10",3,2,3,3,2,1,1,2,2,2,2,1,2,1,2,1,1,3,3
"11",3,3,1,2,1,3,2,1,2,1,2,1,1,1,2,2,3,2,2
"12",1,1,2,3,3,1,2,2,1,1,1,2,1,1,3,2,3,3,3
"13",3,3,2,2,2,2,1,3,3,3,3,2,1,1,1,1,2,3,1
"14",1,1,1,3,1,3,3,2,3,2,3,3,3,1,3,1,1,2,1
"15",1,1,3,3,3,2,1,1,2,1,3,1,1,2,1,1,3,1,2
"16",2,2,2,2,3,3,3,3,1,2,1,1,1,2,3,1,1,3,2
"17",2,2,1,3,2,3,2,2,2,3,3,2,2,3,3,2,2,1,2
"18",2,2,1,2,2,1,3,3,1,1,3,3,2,1,1,3,3,2,3
"19",2,2,2,1,1,2,3,2,2,3,1,1,3,1,1,3,3,1,1
"20",3,1,3,1,3,3,2,1,3,3,1,3,2,1,1,3,1,3,2
"21",1,2,3,1,3,1,2,3,2,3,2,2,1,3,3,3,1,2,1
"22",2,1,3,2,3,2,1,2,1,3,2,3,2,2,2,2,2,2,1
"23",2,1,1,1,1,2,2,1,1,2,2,2,1,3,1,1,2,3,3
"24",3,3,1,1,2,2,1,2,1,1,1,2,3,2,3,3,1,2,2

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
