"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,1,3,1,1,2,2,1,3,3,1,3
"2",1,2,2,3,1,1,3,1,3,2,1,1
"3",3,3,1,2,2,2,1,1,1,2,3,1
"4",1,3,3,2,1,3,3,3,1,1,3,3
"5",2,2,1,1,3,3,3,1,3,3,3,2
"6",1,3,2,1,2,3,2,2,2,3,2,1
"7",3,2,3,3,2,2,3,2,2,1,2,2
"8",2,1,1,3,1,3,1,2,1,2,2,3
"9",2,2,2,1,2,1,1,3,1,1,1,3
"10",2,3,3,2,3,1,2,2,2,2,1,2
"11",3,1,1,2,3,1,2,3,3,1,2,1
"12",1,1,2,3,3,2,1,3,2,3,3,2
