"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,2,3,2,2,2,2,3,2,1,3,2
"2",3,1,2,3,2,3,2,2,2,2,3,1
"3",1,3,1,3,1,1,2,1,1,2,1,1
"4",3,1,1,1,1,1,1,2,2,1,3,1
"5",1,2,1,1,2,1,1,2,3,1,2,3
"6",3,3,3,1,3,2,1,3,2,2,1,1
"7",3,3,2,2,3,2,2,2,3,1,2,1
"8",2,2,2,3,2,1,3,1,3,1,2,1
"9",1,3,2,3,3,3,1,1,3,3,2,3
"10",2,1,2,1,1,2,1,2,3,2,2,3
"11",2,1,1,1,3,2,2,1,3,2,3,2
"12",1,3,2,1,2,2,3,2,1,3,1,1
"13",2,1,3,2,2,1,1,1,2,2,2,1
"14",3,3,1,3,2,1,1,3,1,3,2,2
"15",1,1,2,1,1,3,2,3,1,1,2,1
"16",2,2,1,2,2,2,1,2,1,3,1,1
"17",2,1,3,3,1,3,3,3,2,3,2,2
"18",1,3,1,2,2,3,2,3,2,2,2,3
"19",3,1,2,2,2,1,3,1,1,1,3,3
"20",1,3,1,2,1,2,3,1,2,1,3,2
"21",3,1,2,2,1,2,3,1,1,3,2,2
"22",2,3,2,1,3,1,2,2,2,1,1,2
"23",1,3,3,1,2,1,3,3,3,2,3,3
"24",2,1,3,2,1,1,1,3,1,1,1,3
"25",1,2,3,2,3,1,3,2,3,2,1,2
"26",2,3,1,3,3,1,3,2,2,3,3,3
"27",1,2,3,1,3,3,3,1,2,1,2,1
"28",3,3,1,1,1,2,3,3,3,3,1,3
"29",3,2,3,3,1,3,3,2,1,1,1,3
"30",2,1,1,3,3,3,3,3,3,1,1,1
"31",3,2,2,3,1,1,2,3,3,2,1,2
"32",3,1,3,2,3,1,2,2,3,3,2,3
"33",3,2,3,1,3,1,2,1,1,3,3,1
"34",1,2,1,2,1,3,2,2,3,3,3,1
"35",3,2,1,2,3,3,1,1,1,2,3,3
"36",3,2,1,3,2,2,3,2,2,2,2,2
"37",3,3,3,2,2,3,1,1,3,1,1,2
"38",2,2,1,3,3,2,2,3,1,1,2,3
"39",3,2,2,1,2,3,1,3,3,3,3,2
"40",1,1,3,3,2,2,2,1,2,3,1,3
"41",2,2,2,1,1,3,2,1,2,3,1,3
"42",1,1,1,1,2,3,3,1,1,2,1,2
"43",2,3,3,3,1,2,1,1,3,3,3,1
"44",1,1,2,2,3,1,1,3,2,3,1,2
"45",2,3,3,1,1,3,2,2,1,2,2,2
"46",1,2,2,3,1,2,1,3,2,2,3,3
"47",2,3,2,2,3,3,3,3,1,2,3,1
"48",1,1,3,3,3,2,1,2,1,1,3,2

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
