"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,3,3,2,2,2,1,3,1,1,2,2
"2",2,2,2,2,2,3,3,2,3,1,2,2
"3",1,3,3,1,2,1,1,2,3,2,2,3
"4",1,2,3,3,3,3,1,2,3,3,3,1
"5",3,2,3,3,2,2,2,1,3,1,1,3
"6",3,1,3,2,3,3,3,3,3,2,1,3
"7",3,3,1,1,3,3,3,1,3,2,2,3
"8",2,1,3,3,1,2,3,2,2,1,1,1
"9",3,2,2,3,1,2,1,3,2,3,1,2
"10",2,3,2,3,3,2,3,2,2,2,2,1
"11",1,3,1,3,1,2,2,3,3,2,3,1
"12",2,1,3,3,3,1,2,2,1,1,3,3
"13",1,2,1,3,3,1,3,3,1,1,2,2
"14",3,3,2,1,2,2,1,1,1,3,3,1
"15",1,1,2,1,1,1,3,1,1,2,2,2
"16",2,3,2,3,1,3,2,3,1,3,2,3
"17",3,1,2,3,3,1,1,1,2,3,2,3
"18",2,2,1,1,1,1,1,3,1,2,3,3
"19",3,3,3,3,1,3,2,1,2,2,3,2
"20",1,2,3,1,3,2,3,1,2,1,3,2
"21",1,2,1,2,2,2,2,2,2,3,2,3
"22",2,1,1,1,2,2,3,3,1,3,1,3
"23",2,3,3,1,3,2,2,2,3,3,1,2
"24",2,3,1,3,2,1,3,1,3,3,3,2
"25",3,1,2,2,3,2,2,2,1,2,3,2
"26",2,2,2,2,2,1,2,1,2,2,1,1
"27",1,1,3,1,2,3,2,3,2,3,2,1
"28",2,1,1,1,2,3,1,2,2,2,3,2
"29",1,1,1,2,1,2,1,1,3,1,3,3
"30",3,2,1,3,2,3,3,2,1,2,1,1
"31",2,2,3,2,3,2,1,1,1,2,2,1
"32",1,1,1,2,3,3,2,1,1,3,1,2
"33",3,2,3,2,1,1,3,3,2,3,3,3
"34",1,1,2,3,2,1,1,3,3,2,1,2
"35",2,1,2,1,1,3,2,1,3,1,2,1
"36",3,2,2,1,3,1,2,3,3,1,3,1
"37",3,1,1,2,1,1,1,2,3,3,2,1
"38",1,2,2,1,1,3,1,2,1,1,1,3
"39",1,3,3,2,1,1,3,1,1,3,1,1
"40",3,3,1,1,1,1,2,2,2,1,1,2
"41",2,3,1,2,3,3,1,3,2,1,1,1
"42",1,3,2,2,2,3,3,3,2,1,3,3

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
