"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",3,2,3,3,4,1,3,3,3,4,3,2,1
"2",3,1,1,4,4,2,1,2,1,3,2,2,2
"3",2,1,1,2,2,1,2,3,2,1,4,2,1
"4",4,1,4,1,1,4,3,3,1,2,2,4,1
"5",1,4,3,2,3,2,1,4,2,1,2,4,1
"6",4,4,1,1,2,3,4,4,4,4,4,2,4
"7",1,4,1,1,4,1,2,1,1,4,1,1,2
"8",1,3,1,4,2,1,4,1,4,2,3,3,1
"9",1,2,4,2,4,4,1,2,4,1,3,1,4
"10",2,3,4,3,3,4,1,1,1,4,4,2,1
"11",3,3,4,4,3,1,2,2,4,1,2,4,4
"12",3,2,2,1,4,4,2,4,4,2,4,3,2
"13",4,1,3,3,4,1,1,1,2,2,1,3,4
"14",1,4,2,4,1,4,1,3,3,3,1,2,4
"15",4,3,4,2,1,2,4,4,3,2,1,2,2
"16",2,1,3,2,1,1,4,1,4,3,2,1,3
"17",1,1,2,3,1,2,3,2,4,4,4,4,2
"18",2,4,2,3,2,2,2,4,1,2,3,1,4
"19",3,2,1,3,2,3,1,3,4,2,1,1,3
"20",3,4,4,3,1,3,4,2,2,3,3,3,1
"21",4,3,3,1,2,2,2,2,3,3,4,1,1
"22",2,3,1,2,4,3,3,4,1,3,1,4,4
"23",2,2,1,1,1,2,3,1,3,1,2,3,4
"24",3,4,3,2,2,4,3,2,1,1,4,3,3
"25",4,2,2,2,3,2,4,3,1,4,1,3,4
"26",3,3,2,1,1,1,1,4,2,4,3,4,3
"27",4,4,1,2,3,4,2,1,3,3,3,4,2
"28",2,4,4,4,4,2,4,3,3,2,4,4,3
"29",1,2,4,4,3,1,3,4,2,3,4,1,3
"30",1,1,4,3,2,3,2,4,3,4,2,3,3
"31",4,2,3,4,1,3,2,1,1,1,3,2,3
"32",2,2,3,4,2,4,4,2,2,4,1,4,2
"33",2,1,3,1,3,3,1,3,4,3,3,3,2
"34",3,1,2,4,3,3,3,1,3,1,1,1,1
"35",1,3,2,1,3,3,3,2,2,2,2,2,3
"36",4,3,2,3,4,4,4,3,2,1,2,1,2

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
