"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",3,2,2,4,2,4,2,3,4,4
"2",4,3,2,4,1,2,1,4,3,3
"3",3,1,3,1,1,2,3,2,1,1
"4",4,2,4,4,3,1,4,1,1,4
"5",1,3,3,1,2,1,3,4,4,2
"6",1,4,2,3,1,1,2,1,2,1
"7",4,1,2,3,4,4,4,2,4,2
"8",1,1,4,1,3,3,2,2,3,3
"9",2,3,3,2,4,4,2,1,1,3
"10",2,2,1,1,4,1,1,3,3,1
"11",3,4,4,3,4,3,3,4,3,4
"12",2,4,3,4,3,3,4,3,2,2
"13",3,4,1,2,3,2,1,1,4,2
"14",4,1,4,2,2,4,1,4,2,1
"15",1,3,1,2,1,3,4,3,1,4
"16",2,2,1,3,2,2,3,2,2,3

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
