"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,1,2,1,3,2,2,1,1,3,1,2
"2",1,2,2,4,1,4,3,2,2,2,1,3
"3",4,1,2,3,2,3,2,3,4,1,3,4
"4",3,1,3,4,4,1,4,4,1,2,4,4
"5",1,4,1,1,1,2,1,3,3,2,4,1
"6",2,2,4,1,2,1,4,2,4,1,2,1
"7",1,3,3,3,3,4,1,4,4,4,1,1
"8",2,3,1,2,4,1,2,4,2,1,3,3
"9",4,3,3,2,1,2,3,1,3,3,2,4
"10",4,4,4,2,3,3,4,2,1,4,4,3
"11",3,4,1,4,2,4,3,1,3,4,3,2
"12",3,2,4,3,4,3,1,3,2,3,2,2
