"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,1,4,3,3,2,3,4,2,4,3
"2",1,4,3,4,2,4,3,3,3,2,2
"3",1,4,1,2,1,2,2,4,2,1,1
"4",4,4,4,1,3,1,2,1,3,1,3
"5",3,4,1,4,4,2,1,4,3,3,2
"6",4,1,4,4,1,3,3,1,4,3,3
"7",3,3,4,3,1,2,2,3,1,3,4
"8",1,1,2,4,2,3,2,1,2,4,4
"9",4,4,2,1,3,4,1,4,1,4,4
"10",3,4,2,1,1,3,4,2,2,2,3
"11",2,2,4,4,1,4,1,2,2,4,2
"12",2,4,2,3,3,3,3,3,1,1,1
"13",4,2,2,3,3,2,2,2,4,2,2
"14",4,1,3,3,1,1,4,4,1,2,4
"15",3,3,2,1,1,1,3,4,4,1,2
"16",3,1,1,2,3,3,4,3,3,4,2
"17",3,3,3,4,3,4,4,2,2,3,1
"18",4,3,3,3,4,3,1,1,2,1,2
"19",2,2,3,1,4,1,3,3,2,3,4
"20",2,3,1,4,3,1,4,1,4,2,4
"21",4,2,1,2,2,1,1,3,2,2,3
"22",2,3,2,2,2,4,2,4,3,3,3
"23",3,2,1,3,2,4,3,1,3,1,4
"24",1,3,4,2,4,3,3,2,3,2,4
"25",3,2,4,4,2,3,1,4,1,2,1
"26",4,3,1,1,2,2,3,2,1,4,1
"27",1,4,4,2,2,1,4,1,1,3,2
"28",2,2,3,2,1,2,4,1,3,4,1
"29",1,2,3,1,3,3,2,4,4,3,1
"30",1,1,2,3,4,1,1,2,3,3,1
"31",4,1,4,2,4,4,4,3,4,1,1
"32",2,1,3,1,2,2,1,2,4,1,4
"33",3,4,3,2,4,1,2,2,4,4,3
"34",2,1,1,1,4,4,2,1,1,2,2
"35",1,3,1,3,1,4,1,3,4,4,3
"36",1,2,2,4,4,2,4,3,1,1,3

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
