"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",2,3,1,3,2,2,1,1,3,3,2,2,1,1,3
"2",3,2,2,3,3,2,2,1,2,1,2,1,3,3,2
"3",3,2,1,3,1,3,1,3,1,1,1,2,2,2,1
"4",2,3,3,2,2,2,3,2,2,1,1,3,3,2,1
"5",3,3,3,3,3,1,2,2,2,2,3,2,1,1,1
"6",1,2,3,1,1,3,2,1,3,3,1,2,3,3,1
"7",3,1,1,1,3,1,3,2,3,3,1,1,1,2,2
"8",1,3,1,2,3,2,3,3,3,2,2,1,2,3,1
"9",1,1,3,1,3,2,1,1,1,1,3,3,1,3,3
"10",3,1,3,2,2,3,1,3,3,2,3,1,3,2,3
"11",1,2,1,2,2,1,2,1,2,3,3,3,2,2,2
"12",3,3,2,1,1,3,3,1,2,2,2,3,1,2,3
"13",2,2,2,2,3,3,3,2,1,3,3,2,2,3,3
"14",2,1,3,3,1,3,2,2,3,1,2,3,2,1,2
"15",1,2,2,2,1,2,1,2,1,2,1,1,1,1,2
"16",1,1,2,3,2,1,3,3,1,3,2,3,3,1,1
"17",2,3,1,1,1,1,2,3,1,1,3,1,3,1,3
"18",2,1,2,1,2,1,1,3,2,2,1,2,2,3,2

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
