"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,1,3,1,2,2,2,2,1,3,2
"2",1,2,1,3,3,2,1,1,3,3,3
"3",3,3,1,2,1,1,2,1,2,3,1
"4",2,1,1,2,1,1,1,2,1,2,3
"5",2,3,3,1,2,2,3,1,2,1,3
"6",3,2,2,2,2,3,1,1,1,1,2
"7",3,2,3,3,3,1,3,2,2,2,2
"8",1,1,3,3,1,3,1,3,2,1,1
"9",2,3,1,3,2,3,2,3,3,2,2
"10",2,2,2,1,1,3,3,2,3,3,1
"11",1,3,2,2,3,2,3,3,1,2,1
"12",3,1,2,1,3,1,2,3,3,1,3
