"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,2,2,3,1,4,4,3,2,4,4
"2",4,2,2,1,1,2,3,4,4,3,1
"3",3,3,3,4,3,1,2,4,4,1,3
"4",3,1,3,1,4,3,2,3,3,4,1
"5",2,1,2,4,3,3,4,2,4,3,4
"6",2,3,2,2,1,3,3,1,2,1,2
"7",2,1,1,1,4,1,4,4,2,2,3
"8",3,4,3,2,2,2,1,3,2,3,3
"9",1,4,1,2,4,4,2,3,4,1,4
"10",1,4,2,1,3,1,1,1,2,4,1
"11",4,1,2,3,2,1,2,2,1,1,2
"12",3,1,4,2,3,4,3,1,1,2,1
"13",2,2,4,2,4,1,1,2,4,4,2
"14",1,2,1,3,3,2,3,3,1,4,3
"15",1,4,3,4,4,4,4,4,1,3,2
"16",4,3,1,2,3,3,4,3,3,2,2
"17",2,2,1,4,2,4,2,1,3,3,2
"18",4,2,4,1,2,3,1,4,1,1,4
"19",1,1,3,3,1,3,1,1,4,2,3
"20",4,4,4,4,1,4,3,2,3,4,3
"21",1,3,3,1,2,1,3,2,3,2,4
"22",3,3,1,4,1,2,1,2,1,2,1
"23",4,3,4,3,4,2,2,1,2,3,4
"24",2,4,4,3,2,2,4,4,3,1,1

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
