"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,1,2,2,2,3,1,3,1,2
"2",2,3,1,3,1,2,1,3,1,2
"3",3,3,2,3,3,3,3,1,1,3
"4",1,2,2,3,3,1,1,1,3,2
"5",1,3,3,3,2,3,1,2,2,1
"6",2,1,2,3,3,2,2,1,2,1
"7",3,1,1,1,2,1,1,1,2,1
"8",3,2,2,1,1,3,3,2,2,2
"9",3,1,3,3,2,2,3,2,3,2
"10",2,1,2,1,1,2,1,2,3,3
"11",2,2,2,2,2,1,3,3,3,1
"12",1,2,1,2,3,2,2,2,2,2
"13",2,1,1,2,3,3,3,2,1,1
"14",3,3,2,2,2,2,2,3,2,3
"15",3,2,1,3,1,3,2,3,3,1
"16",1,2,1,1,2,2,3,1,1,3
"17",1,1,3,2,1,3,2,1,3,3
"18",2,2,3,3,2,1,2,2,1,3
"19",3,2,3,2,1,2,1,1,1,1
"20",1,3,3,1,3,2,3,3,3,1
"21",1,1,1,3,1,1,3,3,2,3
"22",2,3,1,1,2,3,2,1,3,2
"23",3,3,1,2,3,1,1,2,3,3
"24",2,2,3,1,3,3,1,3,2,3
"25",3,1,3,1,3,1,2,3,1,2
"26",1,3,2,1,1,1,2,2,1,1
"27",2,3,3,2,1,1,3,1,2,2

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
