"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",3,3,1,3,2,3,1,3,2,3
"2",2,1,2,1,2,3,3,1,2,1
"3",1,3,3,2,2,3,2,2,2,2
"4",3,2,1,3,2,1,2,1,1,2
"5",3,1,2,1,1,2,1,2,2,3
"6",3,3,2,3,1,1,2,2,1,1
"7",3,2,2,1,3,1,2,3,3,1
"8",2,2,3,3,2,3,1,2,1,1
"9",2,2,1,2,1,1,3,2,3,1
"10",2,1,1,1,2,1,1,3,3,2
"11",1,2,3,3,1,2,1,3,3,3
"12",1,1,1,2,1,3,2,1,1,1
"13",2,3,1,2,1,2,3,1,2,3
"14",1,3,1,1,1,1,1,1,2,1
"15",2,3,2,3,1,1,1,1,3,2
"16",2,1,2,2,2,2,2,2,3,3
"17",2,3,3,1,3,2,1,2,3,1
"18",3,1,3,2,2,2,1,2,1,2
"19",1,1,3,2,3,1,3,3,2,1
"20",3,2,3,3,3,2,3,1,2,1
"21",2,3,3,1,3,3,2,3,1,3
"22",2,2,2,2,3,3,1,3,2,2
"23",1,3,2,1,2,2,3,3,1,2
"24",3,3,1,2,2,2,2,3,3,1
"25",1,2,1,1,3,2,1,2,1,3
"26",3,2,1,1,1,3,2,2,2,2
"27",1,3,2,2,3,1,3,2,1,2
"28",2,1,3,3,1,1,2,3,2,3
"29",3,1,1,3,3,3,3,2,3,2
"30",1,2,2,2,2,3,1,1,3,1
"31",1,2,2,3,2,1,3,2,2,3
"32",1,1,3,1,1,3,3,3,3,2
"33",1,3,1,3,3,3,2,1,3,3
"34",2,1,1,3,3,2,3,3,1,1
"35",3,1,3,2,3,1,1,1,1,3
"36",3,2,2,2,1,3,3,3,1,3
"37",1,1,2,3,3,2,2,1,2,2
"38",2,2,3,1,1,2,2,1,1,2
"39",3,3,3,1,2,1,3,1,3,3

Generated by UniDOE<https://CRAN.R-project.org/package=UniDOE>
