"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",5,4,3,2,1,2,5,1,3,3
"2",5,1,3,4,5,2,1,3,4,4
"3",4,2,1,3,1,2,4,5,2,5
"4",5,1,2,2,4,5,3,2,1,2
"5",2,5,4,3,4,2,1,1,2,2
"6",1,4,3,4,1,5,2,3,2,1
"7",2,3,1,5,5,3,2,5,1,3
"8",3,2,1,3,2,5,1,1,5,3
"9",2,1,5,5,1,3,3,2,4,4
"10",4,4,4,1,2,3,1,4,1,4
"11",3,5,5,2,5,5,3,4,3,5
"12",5,3,5,3,3,4,2,5,5,1
"13",1,5,2,4,3,4,5,3,5,4
"14",1,2,4,2,4,1,4,4,5,3
"15",3,2,5,4,3,1,5,3,1,1
"16",4,3,4,5,4,4,4,1,2,5
"17",4,5,2,5,2,1,3,4,4,2
"18",1,3,2,1,3,1,2,2,3,5
"19",2,1,3,1,2,4,5,5,3,2
"20",3,4,1,1,5,3,4,2,4,1
