"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",3,4,5,5,1,6,6,4,6,4
"2",4,6,4,3,5,6,1,1,6,3
"3",5,4,5,1,1,3,2,6,3,2
"4",1,3,3,2,1,5,2,1,1,4
"5",1,2,4,2,3,4,6,5,5,1
"6",5,5,3,6,2,6,3,3,2,6
"7",6,1,3,3,4,3,3,4,1,1
"8",4,5,6,1,6,5,5,5,4,4
"9",5,5,2,4,1,4,1,4,5,1
"10",3,2,5,2,6,1,3,1,3,1
"11",3,6,3,5,6,3,6,3,4,1
"12",6,1,4,6,6,5,4,5,3,3
"13",6,3,1,5,3,1,1,1,4,4
"14",5,2,4,2,4,6,1,6,5,6
"15",2,4,5,6,4,2,1,2,4,6
"16",2,2,6,4,2,2,1,5,2,3
"17",6,5,5,5,4,4,5,1,2,2
"18",4,3,3,1,3,1,6,4,2,6
"19",1,2,2,6,5,2,5,4,5,4
"20",6,3,2,4,6,4,4,2,6,6
"21",5,1,5,3,2,1,5,3,6,3
"22",3,1,2,1,5,3,1,3,2,4
"23",2,3,2,4,5,6,5,6,2,2
"24",1,5,3,1,4,1,3,5,6,3
"25",1,6,4,4,1,1,4,2,3,2
"26",2,1,3,5,3,5,2,2,6,2
"27",3,1,6,4,4,5,6,1,3,5
"28",4,4,1,5,4,2,4,6,6,1
"29",3,1,1,3,1,2,4,5,4,6
"30",2,4,6,3,3,6,4,3,1,1
"31",2,6,5,2,5,4,4,4,2,6
"32",6,6,2,3,2,5,6,6,3,4
"33",1,3,6,5,2,4,3,6,4,5
"34",2,5,2,1,2,3,5,1,5,5
"35",6,6,6,2,3,2,3,3,5,5
"36",3,6,1,6,3,4,2,5,1,3
"37",4,2,1,1,2,6,3,2,4,2
"38",4,2,4,6,1,3,5,2,1,5
"39",4,5,4,4,6,1,2,6,1,5
"40",5,4,1,2,5,2,6,2,1,3
"41",1,4,1,3,6,5,2,3,3,5
"42",5,3,6,6,5,3,2,4,5,2
