"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",5,1,4,6,6,3,3,6,4
"2",6,3,5,4,4,6,2,5,1
"3",5,3,3,2,2,5,5,4,1
"4",4,6,1,3,2,1,5,2,4
"5",2,5,6,1,2,3,1,4,4
"6",1,4,4,2,1,1,3,1,3
"7",4,1,4,3,2,6,1,2,6
"8",1,2,5,2,4,4,5,6,5
"9",4,5,5,5,5,6,5,1,2
"10",6,3,3,4,6,1,5,3,5
"11",5,3,2,2,2,2,4,6,6
"12",2,4,1,4,6,3,6,6,2
"13",2,3,1,6,3,5,3,1,5
"14",4,2,1,1,5,6,3,5,3
"15",3,4,5,6,4,1,1,3,6
"16",2,1,3,5,5,1,4,3,1
"17",1,5,1,1,3,4,4,3,1
"18",3,2,3,1,3,1,2,6,2
"19",2,1,5,3,1,2,5,5,3
"20",2,1,2,2,6,5,1,3,4
"21",3,3,4,1,5,2,6,2,4
"22",6,6,4,3,3,4,1,6,3
"23",5,4,1,3,4,2,1,1,2
"24",5,2,6,4,3,2,3,1,5
"25",1,2,4,6,2,6,4,4,2
"26",1,3,6,5,6,4,2,2,3
"27",3,4,6,3,6,5,4,5,6
"28",4,1,2,5,4,4,6,4,6
"29",3,6,6,4,1,5,2,3,2
"30",5,5,3,1,5,4,2,1,6
"31",1,5,2,4,5,2,2,5,5
"32",2,6,4,5,3,3,5,2,6
"33",6,4,5,1,1,5,6,3,5
"34",5,5,6,6,3,1,6,5,3
"35",6,6,2,6,5,5,4,2,3
"36",6,1,6,2,4,3,4,2,2
"37",3,5,3,5,1,6,3,6,5
"38",4,4,2,6,2,3,1,5,1
"39",6,2,1,5,1,3,2,4,4
"40",1,6,3,3,4,6,6,4,4
"41",3,2,2,4,1,4,6,1,1
"42",4,6,5,2,6,2,3,4,1
