"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",3,5,4,4,1,6,3,6
"2",2,6,4,1,3,5,2,1
"3",2,1,2,3,1,4,4,3
"4",1,5,3,1,4,2,4,3
"5",6,3,5,1,1,5,1,4
"6",6,6,6,3,5,4,3,2
"7",6,1,4,2,5,3,5,1
"8",3,2,4,5,6,1,4,2
"9",1,5,5,4,6,5,5,3
"10",5,5,3,2,6,3,1,4
"11",3,4,3,5,3,4,1,6
"12",4,3,1,3,3,1,1,1
"13",6,5,2,6,2,1,3,4
"14",5,1,3,5,2,6,2,2
"15",2,5,2,5,4,3,6,1
"16",2,4,6,6,3,6,4,4
"17",5,4,5,4,2,4,6,1
"18",4,6,4,6,5,2,1,3
"19",3,6,3,3,1,1,5,2
"20",3,3,5,1,4,6,6,2
"21",4,5,6,1,2,2,5,5
"22",4,2,4,6,1,4,6,5
"23",2,1,5,6,4,3,2,5
"24",5,6,5,5,4,4,4,6
"25",6,2,1,5,3,5,5,3
"26",4,6,1,2,5,6,6,4
"27",3,3,1,6,5,2,5,5
"28",4,4,2,6,6,5,3,1
"29",6,4,2,3,4,6,2,5
"30",1,1,4,3,3,1,6,4
"31",1,2,2,4,5,6,1,2
"32",1,3,3,2,2,5,5,6
"33",5,2,6,4,4,1,2,3
"34",2,4,5,2,5,1,2,6
"35",5,1,2,1,3,2,3,6
"36",2,2,1,1,6,4,3,4
"37",4,1,6,3,6,5,4,5
"38",3,2,6,2,2,3,1,3
"39",1,6,1,4,2,3,2,5
"40",1,3,6,5,1,2,3,1
"41",5,4,1,2,1,3,4,2
"42",6,3,3,4,6,2,6,6
