"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",3,1,1,1,2,2,2,2,2,3,1,1,1,1
"2",1,3,3,3,2,3,3,2,3,2,1,2,1,2
"3",1,1,3,2,3,1,2,3,3,2,2,1,2,3
"4",3,1,3,3,1,2,1,1,2,1,1,2,2,3
"5",2,3,2,2,1,1,1,3,2,1,3,1,1,1
"6",2,3,2,1,3,3,1,1,3,3,2,3,2,1
"7",2,1,3,2,2,3,2,3,1,3,3,3,1,2
"8",1,2,1,1,3,2,1,2,1,1,2,2,1,3
"9",2,2,1,3,3,3,3,1,2,2,3,1,2,3
"10",3,2,2,2,3,3,3,3,2,1,1,2,3,1
"11",1,1,2,1,1,2,3,2,3,1,3,3,3,2
"12",3,2,1,3,2,1,1,3,3,2,2,3,3,2
"13",2,3,1,2,1,1,3,2,1,3,1,3,2,3
"14",1,2,2,3,1,2,2,1,1,3,2,1,3,1
"15",3,3,3,1,2,1,2,1,1,2,3,2,3,2
