"","V1","V2"
"1",1,3
"2",1,2
"3",3,3
"4",3,3
"5",1,3
"6",3,3
"7",2,3
"8",1,2
"9",1,1
"10",3,2
"11",2,1
"12",1,2
"13",1,2
"14",3,1
"15",1,2
"16",3,3
"17",1,1
"18",1,3
"19",1,3
"20",3,1
"21",2,2
"22",3,3
"23",2,1
"24",3,1
"25",3,2
"26",2,2
"27",2,1
"28",2,3
"29",2,2
"30",2,3
"31",1,3
"32",3,1
"33",2,1
"34",1,1
"35",2,1
"36",2,2
"37",3,2
"38",3,2
"39",1,1
"40",2,3
"41",3,1
"42",2,2
