"","V1","V2","V3","V4"
"1",3,1,2,4
"2",1,1,2,1
"3",2,1,3,3
"4",3,3,3,4
"5",3,4,1,3
"6",4,2,3,1
"7",1,4,2,4
"8",2,4,4,3
"9",2,3,4,1
"10",3,1,4,2
"11",1,3,1,2
"12",2,2,1,4
"13",1,2,4,3
"14",2,2,2,2
"15",3,3,1,1
"16",4,4,3,2
"17",4,3,2,3
"18",4,1,1,2
"19",1,4,3,1
"20",4,2,4,4
