"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,1,3,2,2,3,4,2,2,3,3,1
"2",4,3,2,1,4,3,3,1,2,1,4,1
"3",1,3,1,3,2,3,3,1,4,2,2,4
"4",4,4,1,2,3,2,4,2,1,2,1,2
"5",3,4,2,4,2,4,2,3,1,3,4,4
"6",2,2,1,1,1,4,4,2,4,4,4,2
"7",3,1,2,3,1,2,1,1,2,4,1,2
"8",2,1,1,2,3,4,1,4,3,1,3,4
"9",2,4,3,2,2,1,1,3,4,1,1,1
"10",1,2,3,3,4,4,2,2,1,1,2,2
"11",2,1,2,4,4,3,4,3,3,2,1,3
"12",4,1,3,3,2,2,3,4,4,1,4,3
"13",4,2,1,4,1,1,3,4,1,3,2,1
"14",4,3,4,2,1,4,2,1,3,3,1,3
"15",4,3,3,4,3,3,1,3,4,4,3,2
"16",3,1,2,1,4,1,2,2,4,3,2,4
"17",3,2,4,1,2,3,1,4,1,2,2,3
"18",1,2,4,1,3,2,3,3,2,4,1,4
"19",2,4,3,2,3,1,3,1,1,4,3,3
"20",1,4,2,1,1,2,2,4,3,2,3,2
"21",3,3,4,4,1,1,4,2,2,1,3,4
"22",2,2,4,4,3,2,2,1,3,2,4,1
"23",3,4,4,3,4,4,4,4,3,4,2,1
"24",1,3,1,3,4,1,1,3,2,3,4,3
