"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",1,2,3,2,3,3,2,3,3,2,3,2,3
"2",3,3,2,1,3,3,2,3,2,1,2,3,1
"3",1,1,3,3,3,2,1,2,3,2,1,3,2
"4",1,1,2,2,1,3,1,2,2,1,1,1,1
"5",3,1,1,3,1,2,3,2,3,1,2,2,3
"6",3,1,1,2,3,1,3,2,2,3,2,3,2
"7",2,3,3,3,3,2,3,1,2,3,3,2,3
"8",2,2,1,2,3,1,2,1,3,2,1,1,1
"9",3,3,2,3,2,2,3,1,3,2,1,3,2
"10",2,2,1,2,2,2,1,3,1,1,1,3,3
"11",2,3,1,1,3,2,1,2,1,1,3,2,2
"12",2,1,2,2,1,2,1,1,2,3,3,3,1
"13",3,2,2,2,1,1,2,1,1,1,3,2,3
"14",2,2,3,3,2,3,3,2,3,3,3,1,1
"15",3,1,1,3,2,2,2,3,1,2,3,1,1
"16",1,2,1,3,2,3,2,1,2,1,3,3,2
"17",2,3,3,3,1,1,2,3,1,1,2,1,2
"18",1,2,3,1,1,2,3,2,1,2,2,3,1
"19",3,2,2,1,1,1,1,2,3,2,3,1,2
"20",3,2,3,3,3,1,1,2,2,1,1,2,1
"21",1,3,1,2,1,1,3,3,2,2,3,3,2
"22",1,2,1,1,3,2,1,1,2,2,2,1,3
"23",1,3,3,2,2,2,3,3,3,1,2,1,1
"24",3,3,3,2,1,3,2,2,1,2,1,3,3
"25",1,1,2,2,3,3,3,1,1,1,3,1,2
"26",1,1,1,3,2,1,2,2,1,3,2,1,3
"27",3,1,3,1,2,3,1,3,2,2,3,2,3
"28",1,3,3,2,2,1,1,1,1,3,1,2,2
"29",3,3,2,2,3,2,1,3,3,3,2,1,3
"30",1,2,2,3,1,1,3,3,2,3,1,2,3
"31",2,3,1,3,1,3,1,1,3,2,2,2,1
"32",2,2,2,3,3,3,1,3,1,3,2,3,2
"33",1,3,2,1,2,1,2,2,3,3,3,3,1
"34",2,3,2,1,2,3,3,2,2,1,1,1,3
"35",2,1,1,1,1,3,2,3,3,3,1,2,2
"36",3,2,1,1,2,3,3,1,1,3,2,2,1
"37",2,1,2,1,3,1,3,3,1,2,1,2,1
"38",3,1,3,1,1,2,2,1,2,3,1,1,2
"39",2,1,3,1,2,1,2,1,3,1,2,3,3
