"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",3,1,1,1,2,2,1,1,2,1
"2",1,2,3,1,2,3,3,3,1,1
"3",1,3,3,2,1,2,1,1,3,3
"4",1,1,1,2,3,1,2,2,1,1
"5",3,2,2,3,1,3,2,2,1,1
"6",2,3,1,3,2,3,2,3,3,1
"7",3,1,1,2,3,3,3,3,2,2
"8",2,1,3,3,1,3,3,2,2,3
"9",1,3,3,3,2,1,3,2,3,2
"10",1,2,2,2,3,2,3,3,3,1
"11",3,3,3,1,3,1,2,3,1,2
"12",2,3,1,2,1,1,3,2,1,2
"13",2,2,1,3,3,1,3,1,3,1
"14",3,2,3,3,3,1,1,1,1,3
"15",2,2,3,3,3,2,2,3,2,3
"16",1,1,2,2,1,3,1,3,1,3
"17",3,1,3,1,1,2,2,2,3,2
"18",2,2,3,2,1,1,1,3,2,1
"19",1,3,2,3,2,2,1,2,2,1
"20",3,3,1,3,1,2,3,3,2,3
"21",1,1,1,3,1,2,2,1,1,2
"22",3,1,2,3,2,1,1,3,2,2
"23",3,2,1,2,2,1,2,2,3,3
"24",2,1,2,3,3,3,1,1,3,2
"25",2,2,1,1,2,3,1,2,1,3
"26",2,3,2,1,1,1,2,1,2,1
"27",2,1,3,2,2,2,3,1,1,1
"28",1,1,2,1,3,1,3,2,2,3
"29",1,3,1,1,3,3,2,1,2,3
"30",3,3,3,2,3,3,1,2,3,1
"31",1,2,3,2,2,3,2,1,2,2
"32",2,3,2,1,3,2,1,2,1,2
"33",1,2,1,1,1,2,1,3,3,2
"34",2,1,2,1,2,1,2,3,3,3
"35",3,2,2,1,1,3,3,1,3,2
"36",3,3,2,2,2,2,3,1,1,3
