"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",3,4,2,3,1,4,1,4,2,3,4,3,3
"2",1,1,2,4,4,2,3,1,2,2,4,1,3
"3",3,3,1,3,4,3,3,4,3,2,1,4,1
"4",4,1,1,3,2,1,2,3,2,1,2,3,3
"5",1,1,3,2,3,3,4,4,2,4,2,3,1
"6",3,2,1,1,1,2,4,1,1,4,2,2,3
"7",4,3,3,1,4,3,1,2,1,2,3,1,3
"8",2,2,3,3,3,1,1,1,4,3,2,1,1
"9",1,3,4,4,1,1,2,2,2,4,3,2,1
"10",3,1,4,2,4,2,1,2,2,1,1,2,2
"11",3,2,2,2,4,1,2,4,1,4,3,4,4
"12",2,3,1,2,3,4,3,2,2,4,2,1,4
"13",1,4,1,3,4,2,4,3,3,3,3,2,4
"14",2,4,2,1,2,1,4,2,2,2,1,4,2
"15",1,3,4,1,2,2,1,4,3,3,2,4,3
"16",4,2,2,4,2,3,1,1,3,4,1,3,4
"17",1,2,1,1,3,3,2,2,4,3,4,3,2
"18",4,4,2,1,4,4,2,1,3,1,2,2,1
"19",2,1,1,4,2,4,1,4,4,2,3,2,2
"20",2,4,4,3,2,3,3,1,1,1,3,3,2
"21",2,3,1,4,3,2,1,3,1,1,4,4,1
"22",4,2,4,3,2,4,4,3,1,3,4,1,1
"23",3,4,4,4,1,3,2,3,4,2,2,1,4
"24",1,3,2,2,1,3,4,3,4,1,1,1,2
"25",4,4,3,4,3,1,3,4,1,3,1,2,2
"26",3,2,3,4,3,4,4,2,3,1,3,4,3
"27",2,1,4,1,4,4,3,3,4,4,1,3,3
"28",4,1,2,2,1,2,3,2,4,3,3,4,1
"29",1,1,3,3,1,4,2,1,1,2,1,4,4
"30",3,4,3,2,2,2,2,3,3,4,4,1,2
"31",4,3,4,2,3,1,4,1,4,2,4,3,4
"32",2,2,3,1,1,1,3,4,3,1,4,2,4
