"","V1","V2"
"1",1,2
"2",3,2
"3",2,2
"4",4,1
"5",4,4
"6",1,2
"7",3,1
"8",3,4
"9",2,3
"10",3,1
"11",3,1
"12",4,1
"13",3,4
"14",2,3
"15",3,3
"16",1,1
"17",4,3
"18",1,2
"19",3,2
"20",3,3
"21",1,3
"22",2,4
"23",2,4
"24",2,1
"25",2,1
"26",1,4
"27",4,2
"28",4,3
"29",4,3
"30",1,4
"31",2,2
"32",1,1
"33",1,3
"34",4,4
"35",4,2
"36",2,4
